TF,Target
Zm00001d027957,Zm00001d049455
Zm00001d008808,Zm00001d047666
Zm00001d052167,Zm00001d033637
Zm00001d004512,Zm00001d019288
Zm00001d048083,Zm00001d008305
Zm00001d038221,Zm00001d040639
Zm00001d011223,Zm00001d038270
Zm00001d043205,Zm00001d035677
Zm00001d004512,Zm00001d027751
Zm00001d011496,Zm00001d038551
Zm00001d028984,Zm00001d038048
Zm00001d031109,Zm00001d024916
Zm00001d033602,Zm00001d002542
Zm00001d033404,Zm00001d033848
Zm00001d008968,Zm00001d038607
Zm00001d001837,Zm00001d036387
Zm00001d017422,Zm00001d020861
Zm00001d009013,Zm00001d030770
Zm00001d006835,Zm00001d040470
Zm00001d012757,Zm00001d017357
Zm00001d032316,Zm00001d039474
Zm00001d016907,Zm00001d050250
Zm00001d042315,Zm00001d012956
Zm00001d005100,Zm00001d010858
Zm00001d037274,Zm00001d007978
Zm00001d043782,Zm00001d043808
Zm00001d048412,Zm00001d022166
Zm00001d033291,Zm00001d018758
Zm00001d015639,Zm00001d032438
Zm00001d001952,Zm00001d036759
Zm00001d013357,Zm00001d013150
Zm00001d021748,Zm00001d042996
Zm00001d038843,Zm00001d044076
Zm00001d034160,Zm00001d043514
Zm00001d046947,Zm00001d027667
Zm00001d050664,Zm00001d049230
Zm00001d018742,Zm00001d038718
Zm00001d045212,Zm00001d036112
Zm00001d048647,Zm00001d048513
Zm00001d008225,Zm00001d040612
Zm00001d033859,Zm00001d043019
Zm00001d045046,Zm00001d046905
Zm00001d010713,Zm00001d009132
Zm00001d005622,Zm00001d022134
Zm00001d047309,Zm00001d050382
Zm00001d022542,Zm00001d041229
Zm00001d003331,Zm00001d003249
Zm00001d042609,Zm00001d043290
Zm00001d050247,Zm00001d044167
Zm00001d026252,Zm00001d011275
Zm00001d022542,Zm00001d032991
Zm00001d037274,Zm00001d049087
Zm00001d023332,Zm00001d002899
Zm00001d051520,Zm00001d012929
Zm00001d032249,Zm00001d002871
Zm00001d043687,Zm00001d010689
Zm00001d012296,Zm00001d029675
Zm00001d014201,Zm00001d049120
Zm00001d018530,Zm00001d033221
Zm00001d001837,Zm00001d026457
Zm00001d014286,Zm00001d007639
Zm00001d025664,Zm00001d022575
Zm00001d010280,Zm00001d036506
Zm00001d036692,Zm00001d020402
Zm00001d034503,Zm00001d015194
Zm00001d024041,Zm00001d032184
Zm00001d002731,Zm00001d051440
Zm00001d012128,Zm00001d035041
Zm00001d038189,Zm00001d033984
Zm00001d046974,Zm00001d025031
Zm00001d025953,Zm00001d043514
Zm00001d023615,Zm00001d049443
Zm00001d014377,Zm00001d003249
Zm00001d031736,Zm00001d025337
Zm00001d029934,Zm00001d007830
Zm00001d002011,Zm00001d048049
Zm00001d026203,Zm00001d030032
Zm00001d048208,Zm00001d040090
Zm00001d025896,Zm00001d012535
Zm00001d013547,Zm00001d040477
Zm00001d017591,Zm00001d045138
Zm00001d016457,Zm00001d005878
Zm00001d011223,Zm00001d043070
Zm00001d043950,Zm00001d011239
Zm00001d019207,Zm00001d012304
Zm00001d003884,Zm00001d038408
Zm00001d011297,Zm00001d032405
Zm00001d031620,Zm00001d033898
Zm00001d028007,Zm00001d033002
Zm00001d026094,Zm00001d047855
Zm00001d012749,Zm00001d046583
Zm00001d025944,Zm00001d008963
Zm00001d013709,Zm00001d053735
Zm00001d015614,Zm00001d039825
Zm00001d047356,Zm00001d003412
Zm00001d006922,Zm00001d022113
Zm00001d002364,Zm00001d036298
Zm00001d034433,Zm00001d018161
Zm00001d008528,Zm00001d029662
Zm00001d020020,Zm00001d053358
Zm00001d034353,Zm00001d051313
Zm00001d016907,Zm00001d038477
Zm00001d038843,Zm00001d034782
Zm00001d011527,Zm00001d002871
Zm00001d041740,Zm00001d029785
Zm00001d044081,Zm00001d049916
Zm00001d048041,Zm00001d022462
Zm00001d038843,Zm00001d038874
Zm00001d049165,Zm00001d004765
Zm00001d028297,Zm00001d025380
Zm00001d003412,Zm00001d049822
Zm00001d024376,Zm00001d002730
Zm00001d053967,Zm00001d035317
Zm00001d018530,Zm00001d052229
Zm00001d015990,Zm00001d008624
Zm00001d026351,Zm00001d017882
Zm00001d048474,Zm00001d034491
Zm00001d023316,Zm00001d033502
Zm00001d009939,Zm00001d002085
Zm00001d018305,Zm00001d046451
Zm00001d011413,Zm00001d041343
Zm00001d005970,Zm00001d051460
Zm00001d048082,Zm00001d002959
Zm00001d034730,Zm00001d037321
Zm00001d041277,Zm00001d021813
Zm00001d032213,Zm00001d026308
Zm00001d047519,Zm00001d029105
Zm00001d012427,Zm00001d043097
Zm00001d002744,Zm00001d013451
Zm00001d036632,Zm00001d002099
Zm00001d033870,Zm00001d007184
Zm00001d018191,Zm00001d014459
Zm00001d052405,Zm00001d012771
Zm00001d043706,Zm00001d010214
Zm00001d028361,Zm00001d013069
Zm00001d034433,Zm00001d027721
Zm00001d008198,Zm00001d013007
Zm00001d051632,Zm00001d043328
Zm00001d023465,Zm00001d053981
Zm00001d027510,Zm00001d029571
Zm00001d048412,Zm00001d034013
Zm00001d028139,Zm00001d031273
Zm00001d010280,Zm00001d047068
Zm00001d010399,Zm00001d047840
Zm00001d048208,Zm00001d034469
Zm00001d024644,Zm00001d042746
Zm00001d019207,Zm00001d043474
Zm00001d038338,Zm00001d039416
Zm00001d013357,Zm00001d022144
Zm00001d034503,Zm00001d028485
Zm00001d038221,Zm00001d020365
Zm00001d028930,Zm00001d049940
Zm00001d048046,Zm00001d021142
Zm00001d005892,Zm00001d042389
Zm00001d006065,Zm00001d009631
Zm00001d039065,Zm00001d029165
Zm00001d035651,Zm00001d043047
Zm00001d026096,Zm00001d040461
Zm00001d006293,Zm00001d031265
Zm00001d017383,Zm00001d038772
Zm00001d030518,Zm00001d051507
Zm00001d012015,Zm00001d033799
Zm00001d015639,Zm00001d024890
Zm00001d046947,Zm00001d002447
Zm00001d020804,Zm00001d047970
Zm00001d003168,Zm00001d052113
Zm00001d020495,Zm00001d043877
Zm00001d019230,Zm00001d034425
Zm00001d021236,Zm00001d012274
Zm00001d011953,Zm00001d051308
Zm00001d033274,Zm00001d029868
Zm00001d011499,Zm00001d042717
Zm00001d026017,Zm00001d007851
Zm00001d034298,Zm00001d021519
Zm00001d050350,Zm00001d044699
Zm00001d031725,Zm00001d003533
Zm00001d047421,Zm00001d034916
Zm00001d041958,Zm00001d025574
Zm00001d014132,Zm00001d012166
Zm00001d021947,Zm00001d027319
Zm00001d011252,Zm00001d003352
Zm00001d052288,Zm00001d042233
Zm00001d013202,Zm00001d037124
Zm00001d034730,Zm00001d037970
Zm00001d027957,Zm00001d023919
Zm00001d020714,Zm00001d048903
Zm00001d031109,Zm00001d037816
Zm00001d026447,Zm00001d038593
Zm00001d024041,Zm00001d043093
Zm00001d045046,Zm00001d012640
Zm00001d038585,Zm00001d043929
Zm00001d021403,Zm00001d051529
Zm00001d012379,Zm00001d032600
Zm00001d042920,Zm00001d038191
Zm00001d029884,Zm00001d049766
Zm00001d005875,Zm00001d002301
Zm00001d043921,Zm00001d015459
Zm00001d011597,Zm00001d006315
Zm00001d025669,Zm00001d040741
Zm00001d038930,Zm00001d044045
Zm00001d045026,Zm00001d031975
Zm00001d020136,Zm00001d017457
Zm00001d033274,Zm00001d043801
Zm00001d053819,Zm00001d016572
Zm00001d037274,Zm00001d053259
Zm00001d015549,Zm00001d016276
Zm00001d011527,Zm00001d043651
Zm00001d007949,Zm00001d003569
Zm00001d044330,Zm00001d039015
Zm00001d006091,Zm00001d028973
Zm00001d006065,Zm00001d038195
Zm00001d014132,Zm00001d045889
Zm00001d003414,Zm00001d012047
Zm00001d045581,Zm00001d054016
Zm00001d053819,Zm00001d025268
Zm00001d026017,Zm00001d028757
Zm00001d032249,Zm00001d020353
Zm00001d005892,Zm00001d020257
Zm00001d012688,Zm00001d014726
Zm00001d026017,Zm00001d032060
Zm00001d043076,Zm00001d030675
Zm00001d033566,Zm00001d008273
Zm00001d002762,Zm00001d049766
Zm00001d052905,Zm00001d013935
Zm00001d031561,Zm00001d015773
Zm00001d052317,Zm00001d012611
Zm00001d033870,Zm00001d012537
Zm00001d034160,Zm00001d026665
Zm00001d005244,Zm00001d010842
Zm00001d046974,Zm00001d014385
Zm00001d024324,Zm00001d018388
Zm00001d032384,Zm00001d042066
Zm00001d043921,Zm00001d051163
Zm00001d041576,Zm00001d047989
Zm00001d017350,Zm00001d045496
Zm00001d038584,Zm00001d002083
Zm00001d010676,Zm00001d030945
Zm00001d026271,Zm00001d041578
Zm00001d035439,Zm00001d012734
Zm00001d014201,Zm00001d030090
Zm00001d002079,Zm00001d002882
Zm00001d031522,Zm00001d045448
Zm00001d018967,Zm00001d049400
Zm00001d043706,Zm00001d043456
Zm00001d026240,Zm00001d039682
Zm00001d010175,Zm00001d052390
Zm00001d020020,Zm00001d012800
Zm00001d002332,Zm00001d039300
Zm00001d039272,Zm00001d034157
Zm00001d020267,Zm00001d029757
Zm00001d033291,Zm00001d006929
Zm00001d031725,Zm00001d011620
Zm00001d052167,Zm00001d018058
Zm00001d016255,Zm00001d039907
Zm00001d008251,Zm00001d012290
Zm00001d036494,Zm00001d030138
Zm00001d019712,Zm00001d003406
Zm00001d036298,Zm00001d043782
Zm00001d020267,Zm00001d029763
Zm00001d012482,Zm00001d006509
Zm00001d026447,Zm00001d038884
Zm00001d053749,Zm00001d046706
Zm00001d009013,Zm00001d007155
Zm00001d018038,Zm00001d035234
Zm00001d042618,Zm00001d025776
Zm00001d036494,Zm00001d016588
Zm00001d044857,Zm00001d038532
Zm00001d011499,Zm00001d026271
Zm00001d048227,Zm00001d010670
Zm00001d006702,Zm00001d031967
Zm00001d028962,Zm00001d017613
Zm00001d031673,Zm00001d008812
Zm00001d044216,Zm00001d011243
Zm00001d020804,Zm00001d034853
Zm00001d020804,Zm00001d003833
Zm00001d042287,Zm00001d021635
Zm00001d045046,Zm00001d016704
Zm00001d045046,Zm00001d019263
Zm00001d017986,Zm00001d043691
Zm00001d030891,Zm00001d032098
Zm00001d011953,Zm00001d026492
Zm00001d032999,Zm00001d008245
Zm00001d025944,Zm00001d022474
Zm00001d025720,Zm00001d005313
Zm00001d046755,Zm00001d035201
Zm00001d038207,Zm00001d030540
Zm00001d053020,Zm00001d046330
Zm00001d003176,Zm00001d029868
Zm00001d021263,Zm00001d039328
Zm00001d043569,Zm00001d003939
Zm00001d031009,Zm00001d038955
Zm00001d015614,Zm00001d021831
Zm00001d012916,Zm00001d014909
Zm00001d048391,Zm00001d016364
Zm00001d017462,Zm00001d022451
Zm00001d017409,Zm00001d018696
Zm00001d042363,Zm00001d050526
Zm00001d020595,Zm00001d001989
Zm00001d017422,Zm00001d018211
Zm00001d046755,Zm00001d034633
Zm00001d046947,Zm00001d040034
Zm00001d017350,Zm00001d028811
Zm00001d044171,Zm00001d015211
Zm00001d036726,Zm00001d042285
Zm00001d039506,Zm00001d011790
Zm00001d021268,Zm00001d005351
Zm00001d010638,Zm00001d054011
Zm00001d028413,Zm00001d010234
Zm00001d050195,Zm00001d031423
Zm00001d020837,Zm00001d048009
Zm00001d021424,Zm00001d031292
Zm00001d012585,Zm00001d012957
Zm00001d043117,Zm00001d047719
Zm00001d040554,Zm00001d005506
Zm00001d036768,Zm00001d032503
Zm00001d031008,Zm00001d017872
Zm00001d043950,Zm00001d032902
Zm00001d028930,Zm00001d017397
Zm00001d008919,Zm00001d004931
Zm00001d012067,Zm00001d023565
Zm00001d033898,Zm00001d006886
Zm00001d031182,Zm00001d037573
Zm00001d026113,Zm00001d052327
Zm00001d038355,Zm00001d052713
Zm00001d039913,Zm00001d041889
Zm00001d010399,Zm00001d022078
Zm00001d010227,Zm00001d034650
Zm00001d013895,Zm00001d021410
Zm00001d048471,Zm00001d052136
Zm00001d035835,Zm00001d032372
Zm00001d026204,Zm00001d039764
Zm00001d024784,Zm00001d025081
Zm00001d012916,Zm00001d051998
Zm00001d040621,Zm00001d010136
Zm00001d033602,Zm00001d010720
Zm00001d046632,Zm00001d039997
Zm00001d035323,Zm00001d026363
Zm00001d008528,Zm00001d037033
Zm00001d053151,Zm00001d012982
Zm00001d027709,Zm00001d016834
Zm00001d003180,Zm00001d044086
Zm00001d018530,Zm00001d016501
Zm00001d008225,Zm00001d052420
Zm00001d038320,Zm00001d033874
Zm00001d052905,Zm00001d006388
Zm00001d033325,Zm00001d028182
Zm00001d039506,Zm00001d045069
Zm00001d002744,Zm00001d049789
Zm00001d024543,Zm00001d048031
Zm00001d048046,Zm00001d049125
Zm00001d025944,Zm00001d010462
Zm00001d021296,Zm00001d010538
Zm00001d038221,Zm00001d038870
Zm00001d027709,Zm00001d007907
Zm00001d042686,Zm00001d054072
Zm00001d011252,Zm00001d006249
Zm00001d052738,Zm00001d027873
Zm00001d036768,Zm00001d031266
Zm00001d029896,Zm00001d032728
Zm00001d031992,Zm00001d011099
Zm00001d043696,Zm00001d035256
Zm00001d020595,Zm00001d016585
Zm00001d053967,Zm00001d019172
Zm00001d012516,Zm00001d043278
Zm00001d028216,Zm00001d019170
Zm00001d034433,Zm00001d033552
Zm00001d018656,Zm00001d040803
Zm00001d048412,Zm00001d039046
Zm00001d043060,Zm00001d013638
Zm00001d049692,Zm00001d028670
Zm00001d005875,Zm00001d005016
Zm00001d021268,Zm00001d002774
Zm00001d012703,Zm00001d040461
Zm00001d044988,Zm00001d002890
Zm00001d026447,Zm00001d044202
Zm00001d010232,Zm00001d040160
Zm00001d002649,Zm00001d020971
Zm00001d031064,Zm00001d002068
Zm00001d045044,Zm00001d028084
Zm00001d041920,Zm00001d045108
Zm00001d033987,Zm00001d024200
Zm00001d034605,Zm00001d005819
Zm00001d013357,Zm00001d028749
Zm00001d042618,Zm00001d014995
Zm00001d028999,Zm00001d041972
Zm00001d041489,Zm00001d002330
Zm00001d010280,Zm00001d012242
Zm00001d052317,Zm00001d013323
Zm00001d025281,Zm00001d019207
Zm00001d032265,Zm00001d013397
Zm00001d012585,Zm00001d012304
Zm00001d035965,Zm00001d005945
Zm00001d043378,Zm00001d033333
Zm00001d041397,Zm00001d018380
Zm00001d032578,Zm00001d040324
Zm00001d005300,Zm00001d012968
Zm00001d012255,Zm00001d042756
Zm00001d042287,Zm00001d028890
Zm00001d042287,Zm00001d039740
Zm00001d044107,Zm00001d042443
Zm00001d047563,Zm00001d036001
Zm00001d008251,Zm00001d014319
Zm00001d038907,Zm00001d052410
Zm00001d037274,Zm00001d045480
Zm00001d026271,Zm00001d032175
Zm00001d045026,Zm00001d041280
Zm00001d043474,Zm00001d014944
Zm00001d040651,Zm00001d011964
Zm00001d041056,Zm00001d043434
Zm00001d008817,Zm00001d030678
Zm00001d044261,Zm00001d044533
Zm00001d005622,Zm00001d001961
Zm00001d034605,Zm00001d011599
Zm00001d012527,Zm00001d014615
Zm00001d032295,Zm00001d042263
Zm00001d003409,Zm00001d011253
Zm00001d051316,Zm00001d022353
Zm00001d002801,Zm00001d046261
Zm00001d028265,Zm00001d002787
Zm00001d035323,Zm00001d005808
Zm00001d024644,Zm00001d020315
Zm00001d030891,Zm00001d035171
Zm00001d033898,Zm00001d039188
Zm00001d005244,Zm00001d005343
Zm00001d042588,Zm00001d025982
Zm00001d019536,Zm00001d027842
Zm00001d006094,Zm00001d032079
Zm00001d043474,Zm00001d049651
Zm00001d016907,Zm00001d006249
Zm00001d053195,Zm00001d034365
Zm00001d018421,Zm00001d020257
Zm00001d041444,Zm00001d043050
Zm00001d020136,Zm00001d020402
Zm00001d017422,Zm00001d007255
Zm00001d035605,Zm00001d034503
Zm00001d030532,Zm00001d003671
Zm00001d049364,Zm00001d013571
Zm00001d028269,Zm00001d017165
Zm00001d012746,Zm00001d043221
Zm00001d014405,Zm00001d036541
Zm00001d016737,Zm00001d041995
Zm00001d018191,Zm00001d048503
Zm00001d050404,Zm00001d042420
Zm00001d004512,Zm00001d018145
Zm00001d032384,Zm00001d021498
Zm00001d032213,Zm00001d002161
Zm00001d017480,Zm00001d047106
Zm00001d008968,Zm00001d027346
Zm00001d011527,Zm00001d038930
Zm00001d010280,Zm00001d002890
Zm00001d021263,Zm00001d045125
Zm00001d005737,Zm00001d032384
Zm00001d029875,Zm00001d032566
Zm00001d010280,Zm00001d027483
Zm00001d050404,Zm00001d003833
Zm00001d033093,Zm00001d030942
Zm00001d023316,Zm00001d013716
Zm00001d023565,Zm00001d014319
Zm00001d033274,Zm00001d033649
Zm00001d031673,Zm00001d043782
Zm00001d019166,Zm00001d005849
Zm00001d045533,Zm00001d005624
Zm00001d017986,Zm00001d009127
Zm00001d020020,Zm00001d022631
Zm00001d043950,Zm00001d037477
Zm00001d014405,Zm00001d043011
Zm00001d012128,Zm00001d032353
Zm00001d052365,Zm00001d021882
Zm00001d025964,Zm00001d051267
Zm00001d012968,Zm00001d012720
Zm00001d038023,Zm00001d045361
Zm00001d048312,Zm00001d019049
Zm00001d018435,Zm00001d006688
Zm00001d042591,Zm00001d051951
Zm00001d023659,Zm00001d003153
Zm00001d011985,Zm00001d014752
Zm00001d043131,Zm00001d050610
Zm00001d012527,Zm00001d031677
Zm00001d014286,Zm00001d049694
Zm00001d049581,Zm00001d054087
Zm00001d010713,Zm00001d017845
Zm00001d053707,Zm00001d025514
Zm00001d002654,Zm00001d050737
Zm00001d028297,Zm00001d050862
Zm00001d017350,Zm00001d013504
Zm00001d015639,Zm00001d023248
Zm00001d011785,Zm00001d047340
Zm00001d010812,Zm00001d042977
Zm00001d021947,Zm00001d006916
Zm00001d014863,Zm00001d045462
Zm00001d020020,Zm00001d044480
Zm00001d017642,Zm00001d009497
Zm00001d050664,Zm00001d017121
Zm00001d026094,Zm00001d047745
Zm00001d011527,Zm00001d046383
Zm00001d042721,Zm00001d048925
Zm00001d023565,Zm00001d043402
Zm00001d038546,Zm00001d046656
Zm00001d040090,Zm00001d044228
Zm00001d024268,Zm00001d008726
Zm00001d033898,Zm00001d052063
Zm00001d024644,Zm00001d004992
Zm00001d029884,Zm00001d026191
Zm00001d050664,Zm00001d019297
Zm00001d020020,Zm00001d011401
Zm00001d004086,Zm00001d007869
Zm00001d023465,Zm00001d054011
Zm00001d050664,Zm00001d002390
Zm00001d047182,Zm00001d008843
Zm00001d003836,Zm00001d018127
Zm00001d010233,Zm00001d024314
Zm00001d023669,Zm00001d032372
Zm00001d022109,Zm00001d002261
Zm00001d027925,Zm00001d013934
Zm00001d027852,Zm00001d022227
Zm00001d028297,Zm00001d042977
Zm00001d003412,Zm00001d044076
Zm00001d023411,Zm00001d043621
Zm00001d034886,Zm00001d045459
Zm00001d033859,Zm00001d019696
Zm00001d009562,Zm00001d020204
Zm00001d047182,Zm00001d006903
Zm00001d011223,Zm00001d032249
Zm00001d014507,Zm00001d031434
Zm00001d012296,Zm00001d002105
Zm00001d030069,Zm00001d029632
Zm00001d048046,Zm00001d021966
Zm00001d045212,Zm00001d034055
Zm00001d002731,Zm00001d028482
Zm00001d002364,Zm00001d043338
Zm00001d011953,Zm00001d018770
Zm00001d043025,Zm00001d024187
Zm00001d013119,Zm00001d047931
Zm00001d043131,Zm00001d017869
Zm00001d038288,Zm00001d011956
Zm00001d043378,Zm00001d012966
Zm00001d039764,Zm00001d050132
Zm00001d038907,Zm00001d018694
Zm00001d053819,Zm00001d007465
Zm00001d048474,Zm00001d047374
Zm00001d006094,Zm00001d018990
Zm00001d017986,Zm00001d037760
Zm00001d031009,Zm00001d011706
Zm00001d032213,Zm00001d048486
Zm00001d019216,Zm00001d035597
Zm00001d002801,Zm00001d040682
Zm00001d052317,Zm00001d016938
Zm00001d023316,Zm00001d030184
Zm00001d033404,Zm00001d028348
Zm00001d041740,Zm00001d036475
Zm00001d031759,Zm00001d021883
Zm00001d016957,Zm00001d049872
Zm00001d017788,Zm00001d006590
Zm00001d038878,Zm00001d020915
Zm00001d023402,Zm00001d020936
Zm00001d050664,Zm00001d008395
Zm00001d053020,Zm00001d043076
Zm00001d013259,Zm00001d030235
Zm00001d016737,Zm00001d034577
Zm00001d017900,Zm00001d038420
Zm00001d034163,Zm00001d024338
Zm00001d051439,Zm00001d051163
Zm00001d022442,Zm00001d047242
Zm00001d015381,Zm00001d001877
Zm00001d029963,Zm00001d040023
Zm00001d010785,Zm00001d039529
Zm00001d028984,Zm00001d022463
Zm00001d034730,Zm00001d028570
Zm00001d034163,Zm00001d013238
Zm00001d040500,Zm00001d028873
Zm00001d012916,Zm00001d045967
Zm00001d040527,Zm00001d038048
Zm00001d027317,Zm00001d010525
Zm00001d049295,Zm00001d013398
Zm00001d003601,Zm00001d040123
Zm00001d051239,Zm00001d029832
Zm00001d019536,Zm00001d028237
Zm00001d017831,Zm00001d023391
Zm00001d050394,Zm00001d045644
Zm00001d015243,Zm00001d038808
Zm00001d022088,Zm00001d016572
Zm00001d010676,Zm00001d039354
Zm00001d043696,Zm00001d011199
Zm00001d042305,Zm00001d032434
Zm00001d026252,Zm00001d013914
Zm00001d017831,Zm00001d048402
Zm00001d009435,Zm00001d033401
Zm00001d011496,Zm00001d029497
Zm00001d013003,Zm00001d021957
Zm00001d027846,Zm00001d038880
Zm00001d014377,Zm00001d003589
Zm00001d005798,Zm00001d039016
Zm00001d038584,Zm00001d041866
Zm00001d022088,Zm00001d020607
Zm00001d036768,Zm00001d044434
Zm00001d042665,Zm00001d038593
Zm00001d050394,Zm00001d006165
Zm00001d049443,Zm00001d048494
Zm00001d010713,Zm00001d023896
Zm00001d051632,Zm00001d014766
Zm00001d017409,Zm00001d021298
Zm00001d013895,Zm00001d043587
Zm00001d027425,Zm00001d020869
Zm00001d046947,Zm00001d045558
Zm00001d040621,Zm00001d016811
Zm00001d020595,Zm00001d001905
Zm00001d018158,Zm00001d043060
Zm00001d031673,Zm00001d017615
Zm00001d037461,Zm00001d045353
Zm00001d038907,Zm00001d038348
Zm00001d015990,Zm00001d047506
Zm00001d045375,Zm00001d052317
Zm00001d043706,Zm00001d012069
Zm00001d020670,Zm00001d038878
Zm00001d037786,Zm00001d043012
Zm00001d026017,Zm00001d003332
Zm00001d018742,Zm00001d003718
Zm00001d031561,Zm00001d046399
Zm00001d044216,Zm00001d043462
Zm00001d043950,Zm00001d016703
Zm00001d012260,Zm00001d026607
Zm00001d034160,Zm00001d046305
Zm00001d006463,Zm00001d018908
Zm00001d027395,Zm00001d030870
Zm00001d035965,Zm00001d028616
Zm00001d025896,Zm00001d026095
Zm00001d029064,Zm00001d034050
Zm00001d017422,Zm00001d010632
Zm00001d049364,Zm00001d022327
Zm00001d044940,Zm00001d028055
Zm00001d022424,Zm00001d043221
Zm00001d053707,Zm00001d035677
Zm00001d012255,Zm00001d053526
Zm00001d042618,Zm00001d017204
Zm00001d034073,Zm00001d044995
Zm00001d024376,Zm00001d039444
Zm00001d016457,Zm00001d006883
Zm00001d020267,Zm00001d026597
Zm00001d042482,Zm00001d047888
Zm00001d036692,Zm00001d028092
Zm00001d008869,Zm00001d008493
Zm00001d039764,Zm00001d003116
Zm00001d046299,Zm00001d032316
Zm00001d050897,Zm00001d023327
Zm00001d025864,Zm00001d033419
Zm00001d017900,Zm00001d018474
Zm00001d042910,Zm00001d013755
Zm00001d030191,Zm00001d034608
Zm00001d018191,Zm00001d020614
Zm00001d031009,Zm00001d018776
Zm00001d018421,Zm00001d043808
Zm00001d028129,Zm00001d042868
Zm00001d031061,Zm00001d019000
Zm00001d051632,Zm00001d018532
Zm00001d022542,Zm00001d017595
Zm00001d032923,Zm00001d045735
Zm00001d011527,Zm00001d021577
Zm00001d017383,Zm00001d014722
Zm00001d014377,Zm00001d002252
Zm00001d006922,Zm00001d041510
Zm00001d005100,Zm00001d048409
Zm00001d042287,Zm00001d010564
Zm00001d003755,Zm00001d048292
Zm00001d015990,Zm00001d032440
Zm00001d012584,Zm00001d052403
Zm00001d046755,Zm00001d022185
Zm00001d002731,Zm00001d044093
Zm00001d030969,Zm00001d043205
Zm00001d031487,Zm00001d013863
Zm00001d029020,Zm00001d024425
Zm00001d052288,Zm00001d005370
Zm00001d019207,Zm00001d028824
Zm00001d045212,Zm00001d010790
Zm00001d036768,Zm00001d034853
Zm00001d034181,Zm00001d026005
