V1,V2,
Zm00001d011050,5,0
Zm00001d013370,7,1
Zm00001d045944,1,0
Zm00001d042627,4,0
Zm00001d020647,4,0
Zm00001d052680,4,0
Zm00001d024544,4,0
Zm00001d037207,6,0
Zm00001d044124,1,0
Zm00001d008982,3,0
Zm00001d044480,4,0
Zm00001d033571,7,0
Zm00001d053168,3,0
Zm00001d011089,4,0
Zm00001d039043,4,0
Zm00001d023807,4,0
Zm00001d039493,4,0
Zm00001d025031,1,0
Zm00001d005396,4,0
Zm00001d017848,4,0
Zm00001d008495,1,0
Zm00001d005461,3,0
Zm00001d028963,4,0
Zm00001d045396,1,0
Zm00001d053611,4,0
Zm00001d048823,4,0
Zm00001d032293,4,0
Zm00001d033635,4,0
Zm00001d053612,1,0
Zm00001d012040,4,0
Zm00001d049982,1,0
Zm00001d043074,4,0
Zm00001d032497,6,0
Zm00001d013435,7,0
Zm00001d032650,1,0
Zm00001d009941,4,0
Zm00001d048532,3,0
Zm00001d043165,5,0
Zm00001d025998,3,0
Zm00001d036626,4,0
Zm00001d002136,5,0
Zm00001d048218,1,0
Zm00001d028949,1,0
Zm00001d011459,1,0
Zm00001d019684,3,0
Zm00001d039718,3,0
Zm00001d052494,1,0
Zm00001d026514,4,0
Zm00001d011478,3,0
Zm00001d039079,3,0
Zm00001d035773,4,0
Zm00001d045566,3,0
Zm00001d031694,2,0
Zm00001d005594,6,0
Zm00001d045074,3,0
Zm00001d027132,7,0
Zm00001d003930,5,0
Zm00001d016166,4,0
Zm00001d043087,6,0
Zm00001d048190,4,0
Zm00001d032212,4,0
Zm00001d028907,3,0
Zm00001d031514,1,0
Zm00001d024873,3,0
Zm00001d036176,4,0
Zm00001d040613,6,0
Zm00001d014129,1,0
Zm00001d032499,3,0
Zm00001d009193,4,1
Zm00001d026199,5,0
Zm00001d041352,4,0
Zm00001d038091,4,0
Zm00001d053177,3,0
Zm00001d038328,4,0
Zm00001d006373,4,0
Zm00001d026633,4,0
Zm00001d033883,6,0
Zm00001d004927,4,0
Zm00001d031534,4,0
Zm00001d025867,3,0
Zm00001d034944,6,0
Zm00001d052424,6,0
Zm00001d017482,7,0
Zm00001d017555,6,0
Zm00001d041926,3,1
Zm00001d006861,4,0
Zm00001d042499,1,0
Zm00001d016890,4,0
Zm00001d037085,4,0
Zm00001d014525,4,0
Zm00001d045375,4,1
Zm00001d002956,4,0
Zm00001d028867,4,0
Zm00001d018157,1,0
Zm00001d018181,5,0
Zm00001d028840,3,0
Zm00001d025375,3,0
Zm00001d033105,4,0
Zm00001d024037,1,0
Zm00001d026160,1,0
Zm00001d036933,4,0
Zm00001d015973,5,0
Zm00001d040936,5,0
Zm00001d048154,1,0
Zm00001d041504,7,0
Zm00001d037873,4,0
Zm00001d019075,4,0
Zm00001d043318,6,0
Zm00001d047930,1,0
Zm00001d008656,6,0
Zm00001d039745,4,0
Zm00001d040567,4,0
Zm00001d011802,3,0
Zm00001d038400,1,0
Zm00001d033596,4,0
Zm00001d032610,3,0
Zm00001d014742,3,0
Zm00001d019356,1,0
Zm00001d048150,4,0
Zm00001d033004,6,0
Zm00001d012460,4,0
Zm00001d043850,7,0
Zm00001d006460,4,0
Zm00001d023260,4,0
Zm00001d045121,4,0
Zm00001d014642,6,0
Zm00001d029095,4,0
Zm00001d017826,3,0
Zm00001d028228,4,0
Zm00001d010887,4,0
Zm00001d053359,3,0
Zm00001d010793,5,0
Zm00001d023880,3,0
Zm00001d030694,4,0
Zm00001d039406,3,0
Zm00001d034805,1,0
Zm00001d043543,4,0
Zm00001d043088,3,0
Zm00001d014977,3,0
Zm00001d022250,1,0
Zm00001d021955,4,0
Zm00001d034487,4,0
Zm00001d053639,5,0
Zm00001d012060,4,0
Zm00001d039613,4,0
Zm00001d049023,7,0
Zm00001d049656,4,0
Zm00001d047941,3,0
Zm00001d042005,4,0
Zm00001d015729,3,0
Zm00001d020560,4,0
Zm00001d037832,3,0
Zm00001d001924,3,0
Zm00001d036767,6,0
Zm00001d024109,3,0
Zm00001d006891,7,0
Zm00001d011455,7,0
Zm00001d048796,4,0
Zm00001d037151,3,0
Zm00001d021871,4,0
Zm00001d016755,3,1
Zm00001d031517,5,0
Zm00001d006154,3,0
Zm00001d040539,1,0
Zm00001d052992,7,0
Zm00001d045109,3,0
Zm00001d038130,4,0
Zm00001d042023,3,0
Zm00001d035343,1,0
Zm00001d036879,4,0
Zm00001d032505,3,0
Zm00001d030554,3,0
Zm00001d032552,7,0
Zm00001d021579,4,0
Zm00001d018488,3,0
Zm00001d044458,5,0
Zm00001d021336,4,0
Zm00001d003128,7,0
Zm00001d047472,3,0
Zm00001d050150,1,0
Zm00001d009653,4,0
Zm00001d053960,4,0
Zm00001d051626,1,0
Zm00001d029802,5,0
Zm00001d035023,3,0
Zm00001d037209,5,0
Zm00001d016568,4,0
Zm00001d027439,6,0
Zm00001d052840,3,0
Zm00001d039104,4,0
Zm00001d026070,1,0
Zm00001d011210,1,0
Zm00001d021379,3,0
Zm00001d018131,2,0
Zm00001d053552,4,0
Zm00001d031703,3,0
Zm00001d052922,4,0
Zm00001d048428,3,0
Zm00001d021335,4,0
Zm00001d045436,1,0
Zm00001d013653,4,0
Zm00001d051592,7,0
Zm00001d050874,3,0
Zm00001d003103,5,0
Zm00001d044312,4,0
Zm00001d013920,4,0
Zm00001d053935,4,0
Zm00001d046581,6,0
Zm00001d027652,5,0
Zm00001d042776,7,0
Zm00001d030868,2,0
Zm00001d038660,3,1
Zm00001d040028,7,0
Zm00001d025798,4,0
Zm00001d018050,4,1
Zm00001d026263,4,0
Zm00001d047362,4,0
Zm00001d006248,7,0
Zm00001d006752,4,0
Zm00001d033365,3,0
Zm00001d051823,3,0
Zm00001d036756,4,0
Zm00001d029149,6,1
Zm00001d039349,5,0
Zm00001d009640,3,0
Zm00001d043621,1,0
Zm00001d038310,5,1
Zm00001d033094,6,0
Zm00001d048293,5,0
Zm00001d036964,7,0
Zm00001d039841,5,0
Zm00001d026306,1,0
Zm00001d038851,3,0
Zm00001d046385,4,0
Zm00001d037992,3,0
Zm00001d022096,4,0
Zm00001d001906,7,0
Zm00001d043953,4,0
Zm00001d047366,3,0
Zm00001d027740,1,0
Zm00001d038071,3,0
Zm00001d027688,3,0
Zm00001d038865,6,0
Zm00001d033750,1,0
Zm00001d026148,3,0
Zm00001d025756,4,0
Zm00001d036240,3,0
Zm00001d013162,7,0
Zm00001d006171,5,0
Zm00001d028272,7,0
Zm00001d004198,1,0
Zm00001d010056,4,0
Zm00001d034492,4,0
Zm00001d003089,4,0
Zm00001d052736,6,0
Zm00001d044105,5,0
Zm00001d040459,3,0
Zm00001d035913,7,0
Zm00001d022057,6,0
Zm00001d008322,4,1
Zm00001d052334,5,0
Zm00001d033927,3,0
Zm00001d002395,4,0
Zm00001d042778,4,0
Zm00001d043555,7,0
Zm00001d030074,5,0
Zm00001d045784,4,0
Zm00001d008424,3,0
Zm00001d032310,6,0
Zm00001d002447,1,0
Zm00001d033979,4,0
Zm00001d013273,3,0
Zm00001d006896,3,0
Zm00001d002266,4,0
Zm00001d018625,4,0
Zm00001d032859,3,0
Zm00001d047216,5,1
Zm00001d022206,4,0
Zm00001d026016,4,0
Zm00001d053822,5,0
Zm00001d008250,7,0
Zm00001d011067,4,0
Zm00001d038622,5,0
Zm00001d024854,6,0
Zm00001d035395,7,0
Zm00001d041464,1,0
Zm00001d040518,7,0
Zm00001d013589,3,0
Zm00001d032197,1,0
Zm00001d039337,1,0
Zm00001d033932,4,0
Zm00001d047228,7,0
Zm00001d021731,7,0
Zm00001d018263,5,0
Zm00001d042293,7,0
Zm00001d027388,4,0
Zm00001d003004,1,0
Zm00001d017288,4,0
Zm00001d022032,6,0
Zm00001d012748,6,0
Zm00001d034062,5,0
Zm00001d039026,5,0
Zm00001d032919,7,0
Zm00001d021347,4,0
Zm00001d002625,7,0
Zm00001d011786,4,0
Zm00001d046936,3,0
Zm00001d045146,6,0
Zm00001d003684,3,0
Zm00001d044961,3,0
Zm00001d015356,1,0
Zm00001d027558,4,0
Zm00001d005658,6,0
Zm00001d017242,4,0
Zm00001d041983,4,1
Zm00001d003649,4,0
Zm00001d048480,4,0
Zm00001d032546,2,0
Zm00001d015612,3,0
Zm00001d010553,7,0
Zm00001d051320,3,0
Zm00001d003050,4,0
Zm00001d025679,3,0
Zm00001d018247,1,0
Zm00001d023865,5,0
Zm00001d039989,4,1
Zm00001d029649,3,0
Zm00001d038995,4,0
Zm00001d004616,4,0
Zm00001d033664,6,0
Zm00001d002241,3,0
Zm00001d037215,3,0
Zm00001d025027,4,0
Zm00001d048614,4,0
Zm00001d034183,3,0
Zm00001d045735,4,1
Zm00001d018452,5,0
Zm00001d034180,4,0
Zm00001d045261,4,0
Zm00001d028929,7,0
Zm00001d052353,4,0
Zm00001d002089,4,0
Zm00001d053352,5,0
Zm00001d003347,7,0
Zm00001d033369,1,0
Zm00001d026472,7,0
Zm00001d018306,7,0
Zm00001d002287,7,0
Zm00001d021073,4,0
Zm00001d008961,1,0
Zm00001d020727,1,0
Zm00001d016130,6,0
Zm00001d029976,4,0
Zm00001d038217,4,0
Zm00001d034090,4,0
Zm00001d006552,4,0
Zm00001d006751,3,0
Zm00001d053939,6,0
Zm00001d049628,3,0
Zm00001d017197,4,0
Zm00001d043198,7,0
Zm00001d020537,3,0
Zm00001d013656,3,0
Zm00001d043149,3,0
Zm00001d023437,3,0
Zm00001d001901,3,0
Zm00001d014788,3,0
Zm00001d018869,4,0
Zm00001d046599,4,0
Zm00001d044615,3,0
Zm00001d029970,7,0
Zm00001d013746,6,0
Zm00001d052781,4,1
Zm00001d014150,3,0
Zm00001d012836,4,0
Zm00001d029627,3,0
Zm00001d025788,5,0
Zm00001d020623,1,0
Zm00001d044301,3,0
Zm00001d040190,1,0
Zm00001d011155,4,0
Zm00001d044985,4,0
Zm00001d018810,6,0
Zm00001d029011,1,0
Zm00001d022172,3,0
Zm00001d033211,4,1
Zm00001d034998,3,0
Zm00001d020170,4,0
Zm00001d034628,3,0
Zm00001d036997,7,0
Zm00001d049809,1,0
Zm00001d039678,6,0
Zm00001d028011,1,0
Zm00001d020821,3,0
Zm00001d038497,4,0
Zm00001d049831,7,0
Zm00001d036013,4,0
Zm00001d048698,7,0
Zm00001d032591,6,0
Zm00001d021343,4,0
Zm00001d016740,6,0
Zm00001d027887,1,0
Zm00001d042820,3,0
Zm00001d053245,3,0
Zm00001d032582,5,0
Zm00001d005324,4,0
Zm00001d048338,3,0
Zm00001d047843,3,0
Zm00001d033315,1,0
Zm00001d010970,4,0
Zm00001d021404,4,0
Zm00001d032543,3,0
Zm00001d012711,5,0
Zm00001d011092,4,0
Zm00001d003369,4,0
Zm00001d049736,3,0
Zm00001d032526,4,0
Zm00001d001849,1,0
Zm00001d014853,3,0
Zm00001d026676,4,0
Zm00001d013572,3,0
Zm00001d017435,4,0
Zm00001d029144,4,0
Zm00001d019184,7,0
Zm00001d043981,3,0
Zm00001d037988,5,0
Zm00001d012126,4,0
Zm00001d026511,3,0
Zm00001d019217,1,0
Zm00001d036233,3,0
Zm00001d034914,3,0
Zm00001d039348,4,0
Zm00001d006409,3,0
Zm00001d021240,4,0
Zm00001d019587,7,0
Zm00001d051234,3,0
Zm00001d003047,3,0
Zm00001d043217,4,0
Zm00001d038450,5,0
Zm00001d028731,3,0
Zm00001d023706,4,0
Zm00001d037864,7,0
Zm00001d045169,4,0
Zm00001d011536,4,0
Zm00001d051924,4,0
Zm00001d022570,4,0
Zm00001d047178,7,0
Zm00001d042772,3,0
Zm00001d042372,4,0
Zm00001d027517,4,0
Zm00001d018364,1,0
Zm00001d029486,7,0
Zm00001d027514,1,0
Zm00001d029965,2,0
Zm00001d032679,5,0
Zm00001d014896,4,0
Zm00001d009919,1,0
Zm00001d018801,5,0
Zm00001d025178,7,0
Zm00001d042840,1,0
Zm00001d015499,4,0
Zm00001d026649,5,0
Zm00001d050076,7,0
Zm00001d020395,5,0
Zm00001d011038,4,0
Zm00001d003309,4,0
Zm00001d039163,4,0
Zm00001d016586,4,0
Zm00001d036345,4,0
Zm00001d020284,5,0
Zm00001d041635,3,0
Zm00001d031941,3,0
Zm00001d039173,1,0
Zm00001d029246,6,0
Zm00001d033654,4,0
Zm00001d023237,3,0
Zm00001d026609,3,0
Zm00001d051568,3,1
Zm00001d043235,1,0
Zm00001d012532,7,0
Zm00001d018098,3,0
Zm00001d003710,4,0
Zm00001d029030,6,0
Zm00001d013692,3,0
Zm00001d047977,3,0
Zm00001d007067,6,0
Zm00001d003257,6,0
Zm00001d007793,4,0
Zm00001d028369,3,0
Zm00001d040960,5,0
Zm00001d028279,4,0
Zm00001d043156,1,0
Zm00001d006605,7,0
Zm00001d034022,1,0
Zm00001d018637,4,0
Zm00001d027385,3,0
Zm00001d045136,4,0
Zm00001d042210,7,0
Zm00001d043923,6,0
Zm00001d034636,4,0
Zm00001d023243,3,0
Zm00001d036966,3,0
Zm00001d054002,3,0
Zm00001d014321,4,0
Zm00001d029328,4,0
Zm00001d049095,3,0
Zm00001d018474,1,0
Zm00001d034916,5,0
Zm00001d028537,2,1
Zm00001d037521,4,0
Zm00001d034409,3,0
Zm00001d009870,4,0
Zm00001d012832,3,0
Zm00001d053200,4,0
Zm00001d010243,4,0
Zm00001d042725,4,0
Zm00001d006107,4,0
Zm00001d010679,3,0
Zm00001d028661,5,0
Zm00001d035642,7,0
Zm00001d053852,4,0
Zm00001d034852,4,0
Zm00001d038651,1,0
Zm00001d006226,3,0
Zm00001d028367,7,0
Zm00001d018500,1,0
Zm00001d020354,5,0
Zm00001d034198,6,0
Zm00001d047754,6,0
Zm00001d010892,4,0
Zm00001d028693,7,0
Zm00001d043651,6,0
Zm00001d005535,4,0
Zm00001d032011,5,0
Zm00001d015195,6,0
Zm00001d052485,4,0
Zm00001d047942,4,0
Zm00001d006725,1,0
Zm00001d035879,7,0
Zm00001d015348,3,0
Zm00001d008405,5,0
Zm00001d051588,3,0
Zm00001d049712,1,0
Zm00001d011779,3,0
Zm00001d043434,4,0
Zm00001d009264,6,0
Zm00001d004193,3,0
Zm00001d002259,7,0
Zm00001d048026,4,0
Zm00001d006628,4,0
Zm00001d035015,4,0
Zm00001d021309,3,0
Zm00001d017953,3,0
Zm00001d039677,7,0
Zm00001d033714,6,0
Zm00001d037659,6,0
Zm00001d046135,2,0
Zm00001d044620,3,0
Zm00001d014723,3,1
Zm00001d015513,6,0
Zm00001d014783,3,0
Zm00001d022198,2,0
Zm00001d049516,7,1
Zm00001d026576,6,0
Zm00001d041884,3,0
Zm00001d021787,7,0
Zm00001d045397,1,0
Zm00001d008513,3,0
Zm00001d032934,3,0
Zm00001d012127,4,0
Zm00001d018036,4,0
Zm00001d047699,3,0
Zm00001d049932,2,0
Zm00001d051615,6,0
Zm00001d044411,6,0
Zm00001d005612,5,0
Zm00001d016486,3,0
Zm00001d033575,4,0
Zm00001d032789,3,0
Zm00001d035937,3,0
Zm00001d050196,6,0
Zm00001d006145,6,0
Zm00001d049823,3,0
Zm00001d002712,4,0
Zm00001d036750,1,0
Zm00001d022246,3,0
Zm00001d042543,4,0
Zm00001d029994,7,0
Zm00001d033840,4,0
Zm00001d012473,1,0
Zm00001d027402,1,0
Zm00001d014553,4,0
Zm00001d010314,1,0
Zm00001d011839,7,0
Zm00001d018961,5,0
Zm00001d053565,4,0
Zm00001d014533,3,0
Zm00001d013532,5,0
Zm00001d005671,3,0
Zm00001d044600,4,0
Zm00001d037002,7,0
Zm00001d034343,3,0
Zm00001d042268,5,0
Zm00001d036036,4,0
Zm00001d042425,6,0
Zm00001d033636,2,0
Zm00001d014065,3,0
Zm00001d028398,1,0
Zm00001d049183,4,0
Zm00001d039518,4,0
Zm00001d046147,6,0
Zm00001d039037,4,0
Zm00001d039987,1,0
Zm00001d007058,2,0
Zm00001d003265,7,0
Zm00001d011849,6,0
Zm00001d038432,4,0
Zm00001d017957,3,0
Zm00001d051081,3,0
Zm00001d023962,3,1
Zm00001d002511,7,0
Zm00001d031785,6,0
Zm00001d025762,1,0
Zm00001d006194,3,0
Zm00001d034479,4,0
Zm00001d037810,2,0
Zm00001d037915,6,0
Zm00001d029950,1,0
Zm00001d027726,4,0
Zm00001d024420,3,0
Zm00001d036735,4,0
Zm00001d003294,3,0
Zm00001d046177,1,0
Zm00001d047495,7,0
Zm00001d025507,7,0
Zm00001d043681,5,0
Zm00001d046487,4,0
Zm00001d043486,1,0
Zm00001d031024,4,0
Zm00001d025131,1,0
Zm00001d006080,3,0
Zm00001d043029,4,0
Zm00001d012821,4,0
Zm00001d048540,3,0
Zm00001d039321,3,0
Zm00001d033869,3,0
Zm00001d003773,4,0
Zm00001d025115,4,0
Zm00001d012827,3,0
Zm00001d037612,4,0
Zm00001d038163,1,0
Zm00001d008642,4,0
Zm00001d025819,1,0
Zm00001d001962,4,0
Zm00001d021629,1,0
Zm00001d044540,4,0
Zm00001d019595,3,0
Zm00001d039014,4,1
Zm00001d049333,3,0
Zm00001d021596,5,0
Zm00001d002542,3,1
Zm00001d050544,1,0
Zm00001d016188,4,0
Zm00001d015180,3,0
Zm00001d025773,3,0
Zm00001d015020,4,0
Zm00001d005653,4,0
Zm00001d008749,1,0
Zm00001d018750,3,0
Zm00001d006419,7,0
Zm00001d011226,4,0
Zm00001d026575,3,0
Zm00001d043863,4,0
Zm00001d039435,4,0
Zm00001d034167,3,0
Zm00001d013222,7,0
Zm00001d003432,1,0
Zm00001d011830,3,0
Zm00001d045641,4,0
Zm00001d025836,7,0
Zm00001d042464,3,0
Zm00001d051337,3,0
Zm00001d009488,4,0
Zm00001d028653,3,0
Zm00001d028456,5,0
Zm00001d032485,1,0
Zm00001d002544,1,0
Zm00001d014995,4,1
Zm00001d022371,5,0
Zm00001d005238,6,0
Zm00001d048092,7,0
Zm00001d026512,5,0
Zm00001d008388,4,0
Zm00001d052325,7,0
Zm00001d005818,4,0
Zm00001d044475,1,0
Zm00001d019501,1,0
Zm00001d021815,3,0
Zm00001d051321,4,0
Zm00001d036403,1,0
Zm00001d047124,7,0
Zm00001d007059,4,0
Zm00001d034248,5,0
Zm00001d050575,4,0
Zm00001d013706,3,0
Zm00001d021708,7,0
Zm00001d029527,4,0
Zm00001d053576,3,0
Zm00001d036993,7,0
Zm00001d005188,4,0
Zm00001d050081,3,0
Zm00001d042800,1,0
Zm00001d012964,4,0
Zm00001d022114,3,0
Zm00001d016242,1,0
Zm00001d006340,7,0
Zm00001d036981,3,0
Zm00001d030527,3,0
Zm00001d034448,5,0
Zm00001d026363,4,1
Zm00001d044188,3,0
Zm00001d034673,6,0
Zm00001d015656,4,0
Zm00001d041682,4,0
Zm00001d015665,7,0
Zm00001d052591,7,1
Zm00001d039714,5,0
Zm00001d017241,6,1
Zm00001d046402,1,1
Zm00001d002865,1,0
Zm00001d039280,4,0
Zm00001d034546,1,0
Zm00001d025817,4,0
Zm00001d026594,7,0
Zm00001d051860,7,0
Zm00001d035234,5,1
Zm00001d040595,4,0
Zm00001d003428,2,0
Zm00001d014091,3,0
Zm00001d018802,5,0
Zm00001d044717,7,0
Zm00001d019520,3,0
Zm00001d018386,3,0
Zm00001d013118,5,0
Zm00001d034380,7,0
Zm00001d045556,4,0
Zm00001d047634,4,0
Zm00001d053882,4,0
Zm00001d027362,5,0
Zm00001d024243,3,0
Zm00001d044176,5,0
Zm00001d049597,1,0
Zm00001d017274,7,0
Zm00001d038343,4,0
Zm00001d040757,5,0
Zm00001d043421,3,0
Zm00001d030833,4,0
Zm00001d002369,4,1
Zm00001d039496,1,1
Zm00001d027626,3,0
Zm00001d007815,1,0
Zm00001d045517,1,0
Zm00001d028569,4,0
Zm00001d007540,6,0
Zm00001d017345,4,0
Zm00001d045635,4,0
Zm00001d018990,1,0
Zm00001d022563,1,0
Zm00001d038460,7,0
Zm00001d003109,7,0
Zm00001d019591,4,0
Zm00001d008845,4,0
Zm00001d012608,7,0
Zm00001d046812,6,0
Zm00001d014061,7,0
Zm00001d030623,3,0
Zm00001d024807,4,0
Zm00001d054038,4,1
Zm00001d020620,1,0
Zm00001d005403,4,0
Zm00001d027773,7,0
Zm00001d019642,7,0
Zm00001d017960,4,0
Zm00001d034077,5,0
Zm00001d027907,4,0
Zm00001d027656,2,0
Zm00001d038805,2,0
Zm00001d035574,4,0
Zm00001d007053,5,0
Zm00001d025947,6,0
Zm00001d025228,7,0
Zm00001d049494,3,0
Zm00001d011458,3,0
Zm00001d050284,3,0
Zm00001d048085,7,0
Zm00001d019277,1,0
Zm00001d023343,1,0
Zm00001d007639,4,0
Zm00001d021831,3,1
Zm00001d029997,7,0
Zm00001d043730,6,0
Zm00001d012660,4,0
Zm00001d008264,3,0
Zm00001d037198,1,0
Zm00001d044696,7,0
Zm00001d033833,1,0
Zm00001d005949,7,0
Zm00001d048317,7,0
Zm00001d038753,3,0
Zm00001d044553,4,0
Zm00001d033551,4,0
Zm00001d039578,3,0
Zm00001d052474,7,0
Zm00001d049192,4,0
Zm00001d015129,7,0
Zm00001d032459,6,0
Zm00001d020213,5,0
Zm00001d053927,4,0
Zm00001d039533,7,0
Zm00001d009695,4,0
Zm00001d046405,4,1
Zm00001d031870,4,0
Zm00001d037367,4,0
Zm00001d035494,5,0
Zm00001d039703,6,0
Zm00001d032029,3,0
Zm00001d003888,3,0
Zm00001d023824,4,0
Zm00001d039156,4,0
Zm00001d048132,7,0
Zm00001d018112,4,0
Zm00001d008352,7,0
Zm00001d039929,6,0
Zm00001d011561,4,0
Zm00001d017111,3,0
Zm00001d043232,1,0
Zm00001d016691,7,0
Zm00001d004868,1,0
Zm00001d023694,4,0
Zm00001d007075,4,0
Zm00001d039200,6,0
Zm00001d014732,4,0
Zm00001d046952,6,0
Zm00001d003613,4,0
Zm00001d050409,4,0
Zm00001d005036,4,0
Zm00001d005586,3,0
Zm00001d041511,4,0
Zm00001d026698,3,0
Zm00001d032257,4,0
Zm00001d039787,4,0
Zm00001d014969,4,0
Zm00001d042460,1,1
Zm00001d045431,6,0
Zm00001d014027,7,0
Zm00001d050942,3,0
Zm00001d042998,3,0
Zm00001d006153,4,0
Zm00001d011691,4,0
Zm00001d045220,5,0
Zm00001d031676,3,0
Zm00001d036571,3,0
Zm00001d049723,4,0
Zm00001d050457,4,0
Zm00001d014089,5,0
Zm00001d011816,4,0
Zm00001d020260,6,0
Zm00001d037794,1,0
Zm00001d043826,7,0
Zm00001d042504,4,0
Zm00001d036275,4,0
Zm00001d007090,3,0
Zm00001d033523,4,0
Zm00001d026543,3,1
Zm00001d046170,1,0
Zm00001d011845,1,0
Zm00001d042476,2,0
Zm00001d005421,5,0
Zm00001d029778,5,0
Zm00001d027803,3,0
Zm00001d037173,6,0
Zm00001d024679,7,1
Zm00001d037970,4,0
Zm00001d048692,1,0
Zm00001d051836,5,0
Zm00001d049156,7,0
Zm00001d037620,7,0
Zm00001d048229,4,1
Zm00001d023868,4,0
Zm00001d052660,1,0
Zm00001d035948,3,0
Zm00001d036802,3,1
Zm00001d030851,1,0
Zm00001d023580,3,0
Zm00001d018286,6,0
Zm00001d039451,4,0
Zm00001d006127,7,1
Zm00001d038306,7,0
Zm00001d032183,1,0
Zm00001d032899,6,0
Zm00001d046372,3,0
Zm00001d032353,1,0
Zm00001d037110,4,0
Zm00001d010522,3,0
Zm00001d039691,4,0
Zm00001d035603,6,0
Zm00001d022113,3,0
Zm00001d028672,4,0
Zm00001d015344,7,0
Zm00001d048777,4,0
Zm00001d021063,1,0
Zm00001d013957,3,0
Zm00001d018445,4,0
Zm00001d034048,3,0
Zm00001d053450,3,0
Zm00001d051877,3,0
Zm00001d026189,5,0
Zm00001d006626,1,0
Zm00001d043086,3,0
Zm00001d012353,5,0
Zm00001d048292,4,0
Zm00001d020185,4,0
Zm00001d044226,4,0
Zm00001d048472,3,0
Zm00001d011771,5,1
Zm00001d039628,4,0
Zm00001d022541,4,0
Zm00001d021779,1,0
Zm00001d004875,4,1
Zm00001d036776,3,0
Zm00001d018963,7,0
Zm00001d033502,4,0
Zm00001d042869,3,0
Zm00001d014304,3,0
Zm00001d039090,4,0
Zm00001d008983,1,0
Zm00001d045482,3,0
Zm00001d053876,4,0
Zm00001d043414,3,0
Zm00001d042490,4,0
Zm00001d004446,1,0
Zm00001d044464,7,0
Zm00001d026415,1,0
Zm00001d019116,5,1
Zm00001d009890,5,0
Zm00001d045385,1,0
Zm00001d034087,7,0
Zm00001d007328,3,0
Zm00001d029366,2,0
Zm00001d007127,4,0
Zm00001d021517,3,0
Zm00001d008395,4,0
Zm00001d021649,6,0
Zm00001d024339,4,0
Zm00001d002690,1,0
Zm00001d014726,4,0
Zm00001d024343,4,0
Zm00001d013493,1,0
Zm00001d046066,7,0
Zm00001d042185,4,0
Zm00001d007037,4,0
Zm00001d014716,7,0
Zm00001d012785,5,0
Zm00001d050146,4,0
Zm00001d018995,7,0
Zm00001d001767,3,1
Zm00001d015778,2,0
Zm00001d037766,1,0
Zm00001d026305,4,1
Zm00001d053375,4,0
Zm00001d006944,4,0
Zm00001d049551,5,0
Zm00001d038303,7,0
Zm00001d004547,4,0
Zm00001d041216,3,0
Zm00001d027502,5,0
Zm00001d043375,5,0
Zm00001d034020,3,0
Zm00001d022406,3,0
Zm00001d014284,7,0
Zm00001d011885,4,0
Zm00001d037033,1,0
Zm00001d051307,6,0
Zm00001d048320,3,0
Zm00001d032115,5,0
Zm00001d041692,3,0
Zm00001d029009,4,0
Zm00001d001949,2,0
Zm00001d006270,7,0
Zm00001d039611,4,0
Zm00001d046539,7,0
Zm00001d028204,4,0
Zm00001d008893,4,0
Zm00001d047489,5,0
Zm00001d033002,1,0
Zm00001d039311,5,0
Zm00001d006680,3,0
Zm00001d011970,3,0
Zm00001d049557,4,0
Zm00001d039363,4,0
Zm00001d039267,4,1
Zm00001d010558,1,0
Zm00001d019117,6,0
Zm00001d023698,7,0
Zm00001d027293,4,0
Zm00001d054070,4,0
Zm00001d032204,3,0
Zm00001d011541,4,0
Zm00001d012395,4,0
Zm00001d048545,4,0
Zm00001d050095,3,0
Zm00001d030953,4,0
Zm00001d012913,4,0
Zm00001d028463,3,0
Zm00001d024713,7,0
Zm00001d007401,7,0
Zm00001d040526,6,0
Zm00001d035034,3,0
Zm00001d034344,1,0
Zm00001d013398,5,0
Zm00001d006343,7,0
Zm00001d009430,4,0
Zm00001d021393,6,0
Zm00001d042807,3,0
Zm00001d028505,1,0
Zm00001d017802,3,0
Zm00001d034609,4,0
Zm00001d015445,4,0
Zm00001d036485,3,0
Zm00001d022217,6,0
Zm00001d037446,4,0
Zm00001d041514,1,0
Zm00001d038808,4,0
Zm00001d022433,4,0
Zm00001d036054,4,0
Zm00001d028535,4,0
Zm00001d011369,4,0
Zm00001d025103,6,0
Zm00001d016084,7,0
Zm00001d011075,7,0
Zm00001d011195,4,1
Zm00001d012794,7,0
Zm00001d045728,3,0
Zm00001d053981,3,0
Zm00001d042874,4,0
Zm00001d029325,6,0
Zm00001d046792,3,0
Zm00001d005776,1,0
Zm00001d038393,4,0
Zm00001d024598,1,0
Zm00001d021971,6,0
Zm00001d049440,7,0
Zm00001d007719,4,0
Zm00001d021646,3,0
Zm00001d020913,4,0
Zm00001d030614,3,0
Zm00001d041136,3,0
Zm00001d008852,7,0
Zm00001d005169,5,0
Zm00001d045336,1,0
Zm00001d049688,5,0
Zm00001d037909,5,0
Zm00001d005969,4,1
Zm00001d038121,4,0
Zm00001d001871,7,0
Zm00001d002725,1,0
Zm00001d040937,4,0
Zm00001d009669,4,0
Zm00001d015251,6,0
Zm00001d042936,6,0
Zm00001d003658,3,0
Zm00001d024212,4,0
Zm00001d006130,6,0
Zm00001d011610,4,0
Zm00001d029999,4,0
Zm00001d008870,3,0
